,RecordNo,ActivityType,WaterUse,IrrigationOf,PrimaryIrrigationType,IrrigatedAreaHa,MaxRateLs,VolumeM3,ConsecutiveDayPeriod
0,CRC150448,Use Groundwater,Irrigation,Pasture,Spray,60.0,30.3,2618.0,1.0
0,CRC150970,Use Groundwater,Irrigation,Pasture,Spray,129.0,78.0,48209.0,7.0
0,CRC153792,Use Groundwater,Irrigation,Pasture,Spray,211.0,120.0,54684.0,7.0
0,CRC152817,Use Groundwater,Irrigation,Pasture,Spray,306.0,100.0,,
0,CRC150091,Use Groundwater,Irrigation,Pasture,Spray - Gun,136.0,80.0,,
0,CRC153411,Use Groundwater,Irrigation,Pasture,Spray,390.0,121.0,8712.0,1.0
0,CRC150091,Use Groundwater,Irrigation,Pasture,Spray - Gun,136.0,80.0,,
0,CRC153554,Use Groundwater,Irrigation,Pasture,Spray,70.0,41.0,3542.0,1.0
0,CRC153411,Use Groundwater,Irrigation,Pasture,Spray,390.0,121.0,8712.0,1.0
0,CRC152817,Use Groundwater,Irrigation,Pasture,Spray,306.0,100.0,,
0,CRC150448,Use Groundwater,Irrigation,Pasture,Spray,60.0,30.3,2618.0,1.0
0,CRC146877,Use Groundwater,Irrigation,Pasture,Spray,80.0,6.0,,
0,CRC153973,Use Groundwater,Irrigation,Pasture,Spray,205.0,85.0,,
0,CRC152864,Use Groundwater,Irrigation,Vineyard ,Spray,220.0,132.0,153014.0,14.0
0,CRC154433,Use Groundwater,Irrigation,Golf Course,Spray,45.3,60.0,15000.0,7.0
0,CRC154433,Use Groundwater,Irrigation,Golf Course,Spray,45.3,60.0,15000.0,7.0
0,CRC154259,Use Groundwater,Irrigation,Cropping,Spray,387.0,110.0,9504.0,1.0
0,CRC173811,Use Groundwater,Irrigation,Sports Field,Spray,25.0,20.0,1584.0,1.0
0,CRC154259,Use Groundwater,Irrigation,Cropping,Spray,387.0,110.0,9504.0,1.0
0,CRC154259,Use Groundwater,Irrigation,Cropping,Spray,387.0,110.0,9504.0,1.0
0,CRC182254,Use Groundwater,Irrigation,Pasture,Spray,517.0,274.9,166259.5,7.0
0,CRC940072.1,Use Groundwater,Irrigation,Pasture,Spray,492.0,200.0,122750.0,7.0
0,CRC940072.1,Use Groundwater,Irrigation,Pasture,Spray,492.0,200.0,122750.0,7.0
0,CRC970211.1,Use Groundwater,Irrigation,Pasture,Spray,248.0,102.0,8446.0,1.0
0,CRC182254,Use Groundwater,Irrigation,Pasture,Spray,517.0,274.9,166259.5,7.0
0,CRC170739,Use Groundwater,Irrigation,Pasture,Spray,162.0,92.7,107457.0,14.0
0,CRC180771,Use Groundwater,Irrigation,Pasture,Spray,108.0,90.0,7783.0,1.0
0,CRC180771,Use Groundwater,Irrigation,Pasture,Spray,108.0,90.0,7783.0,1.0
0,CRC001198.1,Use Groundwater,Irrigation,Pasture,Spray,10.7,6.3,7264.0,28.0
0,CRC182254,Use Groundwater,Irrigation,Pasture,Spray,517.0,274.9,166259.5,7.0
0,CRC182254,Use Groundwater,Irrigation,Pasture,Spray,517.0,274.9,166259.5,7.0
0,CRC182254,Use Groundwater,Irrigation,Pasture,Spray,517.0,274.9,166259.5,7.0
0,CRC176320,Use Groundwater,Irrigation,Pasture,Spray,200.0,76.0,6570.0,1.0
0,CRC940072.1,Use Groundwater,Irrigation,Pasture,Spray,492.0,200.0,122750.0,7.0
0,CRC992624,Use Groundwater,Irrigation,Pasture,Spray,220.0,120.0,,
0,CRC176320,Use Groundwater,Irrigation,Pasture,Spray,200.0,76.0,6570.0,1.0
0,CRC190832,Use Groundwater,Irrigation,Pasture,Spray,245.0,100.0,8370.0,1.0
0,CRC992624,Use Groundwater,Irrigation,Pasture,Spray,220.0,120.0,,
0,CRC001199.1,Use Groundwater,Irrigation,Pasture,Spray,10.7,6.3,7264.0,28.0
0,CRC990340.1,Use Groundwater,Irrigation,Pasture,Spray,100.0,38.0,3147.0,1.0
0,CRC180771,Use Groundwater,Irrigation,Pasture,Spray,108.0,90.0,7783.0,1.0
0,CRC190832,Use Groundwater,Irrigation,Pasture,Spray,245.0,100.0,8370.0,1.0
0,CRC180771,Use Groundwater,Irrigation,Pasture,Spray,108.0,90.0,7783.0,1.0
0,CRC182254,Use Groundwater,Irrigation,Pasture,Spray,517.0,274.9,166259.5,7.0
0,CRC170739,Use Groundwater,Irrigation,Pasture,Spray,162.0,92.7,107457.0,14.0
0,CRC182254,Use Groundwater,Irrigation,Pasture,Spray,517.0,274.9,166259.5,7.0
0,CRC182254,Use Groundwater,Irrigation,Pasture,Spray,517.0,274.9,166259.5,7.0
0,CRC030538.3,Use Groundwater,Irrigation,Pasture,Spray,252.0,120.0,114048.0,12.0
0,CRC145420,Use Groundwater,Irrigation,Pasture,Spray,323.0,115.0,109296.0,11.0
0,CRC141237,Use Groundwater,Irrigation,Pasture,Spray,246.0,135.0,,
0,CRC031174,Use Groundwater,Irrigation,Pasture,Spray,95.0,34.7,,
0,CRC040664,Use Groundwater,Irrigation,Pasture,Spray,118.0,68.0,,
0,CRC030446.2,Use Groundwater,Irrigation,Pasture,Spray,175.0,64.0,91238.0,18.0
0,CRC030696,Use Groundwater,Irrigation,Pasture,Spray,260.0,90.0,,
0,CRC161722,Use Groundwater,Irrigation,Pasture,Spray,215.0,126.0,99792.0,10.0
0,CRC030538.3,Use Groundwater,Irrigation,Pasture,Spray,252.0,120.0,114048.0,12.0
0,CRC161722,Use Groundwater,Irrigation,Pasture,Spray,215.0,126.0,99792.0,10.0
0,CRC161722,Use Groundwater,Irrigation,Pasture,Spray,215.0,126.0,99792.0,10.0
0,CRC156982,Use Groundwater,Irrigation,Pasture,Spray,194.0,45.5,58968.0,15.0
0,CRC030609.1,Use Groundwater,Irrigation,Pasture,Spray,290.0,124.0,149982.0,14.0
0,CRC158088,Use Groundwater,Irrigation,Pasture,Spray,279.0,129.2,55814.0,5.0
0,CRC031221,Use Groundwater,Irrigation,Pasture,Spray,180.0,92.8,39750.0,7.0
0,CRC145420,Use Groundwater,Irrigation,Pasture,Spray,323.0,115.0,109296.0,11.0
0,CRC141237,Use Groundwater,Irrigation,Pasture,Spray,246.0,135.0,,
0,CRC030609.1,Use Groundwater,Irrigation,Pasture,Spray,290.0,124.0,149982.0,14.0
0,CRC030877,Use Groundwater,Irrigation,Pasture,Spray,195.0,70.0,,
0,CRC031221,Use Groundwater,Irrigation,Pasture,Spray,180.0,92.8,39750.0,7.0
0,CRC031223.1,Use Groundwater,Irrigation,Pasture,Spray,158.0,65.0,,
0,CRC031221,Use Groundwater,Irrigation,Pasture,Spray,180.0,92.8,39750.0,7.0
0,CRC153072,Use Groundwater,Irrigation,Pasture,Spray,168.0,75.0,,
0,CRC031113,Use Groundwater,Irrigation,Pasture,Spray,236.0,145.0,132066.0,11.0
0,CRC156982,Use Groundwater,Irrigation,Pasture,Spray,194.0,45.5,58968.0,15.0
0,CRC143121,Use Groundwater,Dairy Shed (Washdown/Cooling),,,,4.9,105.0,1.0
0,CRC030446.2,Use Groundwater,Irrigation,Pasture,Spray,175.0,64.0,91238.0,18.0
0,CRC158088,Use Groundwater,Irrigation,Pasture,Spray,279.0,129.2,55814.0,5.0
0,CRC031113,Use Groundwater,Irrigation,Pasture,Spray,236.0,145.0,132066.0,11.0
0,CRC141237,Use Groundwater,Irrigation,Pasture,Spray,246.0,135.0,,
0,CRC186223,Use Groundwater,Irrigation,Market Garden,Spray,46.0,22.0,1900.8,1.0
0,CRC135193,Use Groundwater,Irrigation,Pasture,Spray - Gun,63.0,36.0,2981.0,1.0
0,CRC140110,Use Groundwater,Irrigation,Pasture,Spray,20.4,10.0,,
0,CRC001382,Use Groundwater,Irrigation,Pasture,Spray,181.0,61.0,5051.0,1.0
0,CRC030012,Use Groundwater,Irrigation,Pasture,Spray,240.0,114.0,,
0,CRC186223,Use Groundwater,Irrigation,Market Garden,Spray,46.0,22.0,1900.8,1.0
0,CRC021858.2,Use Groundwater,Manufacturing - Other,,,,45.0,5804.0,7.0
0,CRC021858.2,Use Groundwater,Manufacturing - Other,,,,45.0,5804.0,7.0
0,CRC032255,Use Groundwater,Irrigation,Pasture,Spray,288.0,104.0,98842.0,11.0
0,CRC030012,Use Groundwater,Irrigation,Pasture,Spray,240.0,114.0,,
0,CRC040572.1,Use Groundwater,Irrigation,Pasture,Spray,150.0,60.0,5184.0,1.0
0,CRC020241.1,Use Groundwater,Irrigation,Pasture,Spray,312.98,152.0,88100.0,7.0
0,CRC032255,Use Groundwater,Irrigation,Pasture,Spray,288.0,104.0,98842.0,11.0
0,CRC040572.1,Use Groundwater,Irrigation,Pasture,Spray,150.0,60.0,5184.0,1.0
0,CRC000045,Use Groundwater,Irrigation,Pasture,Spray,84.0,25.0,30240.0,14.0
0,CRC020241.1,Use Groundwater,Irrigation,Pasture,Spray,312.98,152.0,88100.0,7.0
0,CRC950967.4,Use Groundwater,Irrigation,Pasture,Spray,174.0,95.0,55062.0,7.0
0,CRC190756,Use Groundwater,Irrigation,Market Garden,Spray,6.0,,,
0,CRC190776,Use Groundwater,Irrigation,Pasture,Spray,36.0,25.0,,
0,CRC950967.4,Use Groundwater,Irrigation,Pasture,Spray,174.0,95.0,55062.0,7.0
0,CRC950967.4,Use Groundwater,Irrigation,Pasture,Spray,174.0,95.0,55062.0,7.0
0,CRC144647,Use Groundwater,Irrigation,Pasture,Spray,190.0,45.0,,
0,CRC030477.1,Use Groundwater,Irrigation,Pasture,Spray,90.0,62.0,,
0,CRC020211,Use Groundwater,Irrigation,Pasture,Spray,82.0,45.0,,
0,CRC169922,Use Groundwater,Irrigation,Pasture,Spray,90.0,50.0,,
0,CRC970870.1,Use Groundwater,Irrigation,Pasture,Spray,75.0,48.0,,
0,CRC161447,Use Groundwater,Irrigation,Pasture,Spray,983.0,345.0,29808.0,1.0
0,CRC161447,Use Groundwater,Irrigation,Pasture,Spray,983.0,345.0,29808.0,1.0
0,CRC161447,Use Groundwater,Irrigation,Pasture,Spray,983.0,345.0,29808.0,1.0
0,CRC161447,Use Groundwater,Irrigation,Pasture,Spray,983.0,345.0,29808.0,1.0
0,CRC161447,Use Groundwater,Irrigation,Pasture,Spray,983.0,345.0,29808.0,1.0
0,CRC161447,Use Groundwater,Irrigation,Pasture,Spray,983.0,345.0,29808.0,1.0
0,CRC161447,Use Groundwater,Irrigation,Pasture,Spray,983.0,345.0,29808.0,1.0
0,CRC990562,Use Groundwater,Irrigation,Pasture,Spray - Gun,90.0,39.0,43243.0,14.0
0,CRC185544,Use Groundwater,Dairy Shed (Washdown/Cooling),,,,4.0,28512.0,150.0
0,CRC161447,Use Groundwater,Irrigation,Pasture,Spray,983.0,345.0,29808.0,1.0
0,CRC970870.1,Use Groundwater,Irrigation,Pasture,Spray,75.0,48.0,,
0,CRC990562,Use Groundwater,Irrigation,Pasture,Spray - Gun,90.0,39.0,43243.0,14.0
0,CRC970870.1,Use Groundwater,Irrigation,Pasture,Spray,75.0,48.0,,
0,CRC161447,Use Groundwater,Irrigation,Pasture,Spray,983.0,345.0,29808.0,1.0
0,CRC161447,Use Groundwater,Irrigation,Pasture,Spray,983.0,345.0,29808.0,1.0
0,CRC970870.1,Use Groundwater,Irrigation,Pasture,Spray,75.0,48.0,,
0,CRC185544,Use Groundwater,Dairy Shed (Washdown/Cooling),,,,4.0,28512.0,150.0
0,CRC951118,Use Groundwater,Irrigation,Pasture,Spray,100.0,23.0,1905.0,1.0
0,CRC161447,Use Groundwater,Irrigation,Pasture,Spray,983.0,345.0,29808.0,1.0
0,CRC161447,Use Groundwater,Irrigation,Pasture,Spray,983.0,345.0,29808.0,1.0
0,CRC161447,Use Groundwater,Irrigation,Pasture,Spray,983.0,345.0,29808.0,1.0
0,CRC161447,Use Groundwater,Irrigation,Pasture,Spray,983.0,345.0,29808.0,1.0
0,CRC161447,Use Groundwater,Irrigation,Pasture,Spray,983.0,345.0,29808.0,1.0
0,CRC190183,Use Groundwater,Irrigation,Cropping,Spray,47.0,19.0,11491.0,7.0
0,CRC135019,Use Groundwater,Irrigation,Pasture,Spray,120.0,75.0,39312.0,7.0
0,CRC135020,Use Groundwater,Stockwater,,,,95.0,57456.0,7.0
0,CRC190183,Use Groundwater,Irrigation,Cropping,Spray,47.0,19.0,11491.0,7.0
0,CRC030784,Use Groundwater,Irrigation,Pasture,Spray,296.3,154.5,230267.0,18.0
0,CRC030784,Use Groundwater,Irrigation,Pasture,Spray,296.3,154.5,230267.0,18.0
0,CRC030784,Use Groundwater,Irrigation,Pasture,Spray,296.3,154.5,230267.0,18.0
0,CRC190183,Use Groundwater,Irrigation,Cropping,Spray,47.0,19.0,11491.0,7.0
0,CRC961668.2,Use Groundwater,Irrigation,Pasture,Spray,125.0,,,
0,CRC191002,Use Groundwater,Irrigation,,Spray,4.0,,,
0,CRC191006,Use Groundwater,Irrigation,Market Garden,Spray,2.0,,,
0,CRC190286,Use Groundwater,Irrigation,Pasture,Spray,10.0,,,
0,CRC190093,Use Groundwater,Dairy Shed (Washdown/Cooling),,,,4.9,423.0,1.0
0,CRC190093,Use Groundwater,Dairy Shed (Washdown/Cooling),,,,4.9,423.0,1.0
0,CRC190971,Use Groundwater,Irrigation,Pasture,Spray,8.0,4.9,5544.0,14.0
0,CRC961697,Use Groundwater,Irrigation,Market Garden,Trickle,2.0,,,
0,CRC190976,Use Groundwater,Irrigation,Pasture,Trickle,1.0,4.9,256.0,7.0
0,CRC980088.2,Use Groundwater,Irrigation,Pasture,Spray,60.0,37.0,3197.0,1.0
0,CRC961610.1,Use Groundwater,Irrigation,Pasture,Spray,60.0,30.0,2592.0,1.0
0,CRC176056,Use Groundwater,Irrigation,Pasture,Spray,3.0,4.5,520.0,5.0
0,CRC183077,Use Groundwater,Irrigation,Pasture,Spray,100.0,50.0,27480.0,7.0
0,CRC010381.2,Use Groundwater,Irrigation,Pasture,Spray,133.0,90.0,,
0,CRC981979.1,Use Groundwater,Irrigation,Pasture,Spray - Gun,205.8,80.0,58176.0,10.0
0,CRC176267,Use Groundwater,Irrigation,Pasture,Spray,179.0,85.0,69240.0,10.0
0,CRC169905,Use Groundwater,Irrigation,Market Garden,Spray,20.0,30.0,130896.0,150.0
0,CRC022062.1,Use Groundwater,Irrigation,Pasture,Spray,40.0,30.0,19440.0,10.0
0,CRC156712,Use Groundwater,Manufacturing - Other,,,,30.0,17500.0,7.0
0,CRC991966.2,Use Groundwater,Irrigation,Pasture,Spray,37.0,25.0,9250.0,7.0
0,CRC167260,Use Groundwater,Public Water Supply,,,,50.0,4320.0,1.0
0,CRC190020,Use Groundwater,Irrigation,Pasture,Spray,20.0,,,
0,CRC970963.3,Use Groundwater,Irrigation,Pasture,Spray,80.0,35.0,1890.0,1.0
0,CRC191101,Use Groundwater,Irrigation,Market Garden,Spray,93.0,34.0,37699.0,14.0
0,CRC171166,Use Groundwater,Irrigation,Pasture,Spray,87.0,38.0,17247.0,7.0
0,CRC191850,Use Groundwater,Irrigation,Pasture,Spray,200.0,115.0,,
0,CRC168743,Use Groundwater,Irrigation,Pasture,Spray,446.0,38.0,18144.0,7.0
0,CRC991007.1,Use Groundwater,Irrigation,Pasture,Trickle,3.0,3.1,952.5,15.0
0,CRC971020,Use Groundwater,Gravel Extraction/Processing,,,,115.0,24840.0,6.0
0,CRC169453,Use Groundwater,Irrigation,Pasture,Spray,232.0,134.0,11578.0,1.0
0,CRC174256,Use Groundwater,Irrigation,Pasture,Spray,444.0,239.0,2842128.0,150.0
0,CRC136687,Use Groundwater,Irrigation,Pasture,Spray,9.0,15.0,486.0,7.0
0,CRC012054,Use Groundwater,Irrigation,Pasture,Trickle,3.0,1.1,95.0,1.0
0,CRC156677,Use Groundwater,Irrigation,Pasture,Spray,202.0,81.0,863136.0,150.0
0,CRC961007.1,Use Groundwater,Irrigation,Pasture,Spray,320.0,175.0,15120.0,1.0
0,CRC971660.1,Use Groundwater,Irrigation,Pasture,Spray,35.0,60.0,38880.0,24.0
0,CRC146791,Use Groundwater,Irrigation,Pasture,Spray,44.5,32.0,11125.0,7.0
0,CRC916650,Use Groundwater,Intensive (shed) Farming - Other,,,,7.8,1568.0,7.0
0,CRC174256,Use Groundwater,Irrigation,Pasture,Spray,444.0,239.0,2842128.0,150.0
0,CRC191480,Use Groundwater,Irrigation,Pasture,Spray,418.5,202.0,,
0,CRC960863.2,Use Groundwater,Irrigation,Pasture,Spray,265.0,126.0,,
0,CRC192013,Use Groundwater,Irrigation,Pasture,Spray,13.0,5.0,,
0,CRC981349.1,Use Groundwater,Mining,,,,8.0,2880.0,14.0
0,CRC040997.2,Use Groundwater,Irrigation,Pasture,Spray,8.0,6.0,5227.0,14.0
0,CRC970963.3,Use Groundwater,Irrigation,Pasture,Spray,80.0,35.0,1890.0,1.0
0,CRC191022,Use Groundwater,Irrigation,Pasture,Spray,6.0,,,
0,CRC182688,Use Groundwater,Irrigation,Pasture,Spray,20.0,14.5,151494.0,150.0
0,CRC164266,Use Groundwater,Irrigation,Pasture,Spray,35.0,30.3,13755.0,7.0
0,CRC192342,Use Groundwater,Irrigation,Pasture,Spray,59.7,38.0,,
0,CRC174735,Use Groundwater,Irrigation,Pasture,Spray,194.0,84.0,,
0,CRC030668,Use Groundwater,Irrigation,Pasture,Spray,195.0,75.0,,
0,CRC153196,Use Groundwater,Irrigation,Pasture,Spray,111.0,60.0,30240.0,7.0
0,CRC180645,Use Groundwater,Irrigation,Pasture,Spray,160.0,60.0,72576.0,14.0
0,CRC167754,Use Groundwater,Irrigation,Pasture,Spray,420.0,212.0,,
0,CRC156168,Use Groundwater,Irrigation,Pasture,Spray,933.0,176.0,123255.0,7.0
0,CRC162615,Use Groundwater,Irrigation,Pasture,Spray,276.0,187.0,16157.0,1.0
0,CRC185022,Use Groundwater,Irrigation,Pasture,Spray - Gun,8.0,4.9,2390.0,10.0
0,CRC185022,Use Groundwater,Irrigation,Pasture,Spray - Gun,8.0,4.9,2390.0,10.0
0,CRC000607.1,Use Groundwater,Irrigation,Pasture,Spray,77.0,38.0,22982.0,7.0
0,CRC991027.1,Use Groundwater,Irrigation,Pasture,Spray,75.0,30.0,30240.0,14.0
0,CRC180849,Use Groundwater,Irrigation,Pasture,Spray,200.0,73.0,6307.0,1.0
0,CRC153535,Use Groundwater,Irrigation,Pasture,Spray,45.3,31.0,18500.0,7.0
0,CRC153535,Use Groundwater,Irrigation,Pasture,Spray,45.3,31.0,18500.0,7.0
0,CRC992612A,Use Groundwater,Irrigation,Pasture,Spray - Gun,71.0,31.0,1365.0,1.0
0,CRC052582.2,Use Groundwater,Irrigation,Pasture,Spray,180.0,62.0,5363.0,1.0
0,CRC022062.1,Use Groundwater,Irrigation,Pasture,Spray,40.0,30.0,19440.0,10.0
0,CRC153196,Use Groundwater,Irrigation,Pasture,Spray,111.0,60.0,30240.0,7.0
0,CRC180539,Use Groundwater,Irrigation,Pasture,Spray,0.0,135.0,,
0,CRC020347,Use Groundwater,Irrigation,Pasture,Spray,40.0,10.0,10080.0,14.0
0,CRC176267,Use Groundwater,Irrigation,Pasture,Spray,179.0,85.0,69240.0,10.0
0,CRC991007.1,Use Groundwater,Irrigation,Pasture,Trickle,3.0,3.1,952.5,15.0
0,CRC192090,Use Groundwater,Irrigation,Pasture,Spray,214.0,103.0,719726.0,365.0
0,CRC172847,Use Groundwater,Gravel Extraction/Processing,,,,40.0,10000.0,7.0
0,CRC172857,Use Groundwater,Irrigation,Pasture,Spray,312.0,150.0,1265000.0,150.0
1,CRC172857,Use Groundwater,Dairy Shed (Washdown/Cooling),,,,,,
2,CRC172857,Use Groundwater,Stockwater,,,,,,
3,CRC172857,Use Groundwater,Domestic Use,,,,,,
0,CRC174638,Use Groundwater,Irrigation,Pasture,Spray,24.0,15.0,14256.0,12.0
0,CRC192151,Use Groundwater,Irrigation,Pasture,Spray,81.0,54.5,,
0,CRC162615,Use Groundwater,Irrigation,Pasture,Spray,276.0,187.0,16157.0,1.0
0,CRC162615,Use Groundwater,Irrigation,Pasture,Spray,276.0,187.0,16157.0,1.0
0,CRC162615,Use Groundwater,Irrigation,Pasture,Spray,276.0,187.0,16157.0,1.0
0,CRC162615,Use Groundwater,Irrigation,Pasture,Spray,276.0,187.0,16157.0,1.0
0,CRC176067,Use Groundwater,Irrigation,Pasture,Spray,25.0,20.0,9144.0,10.0
0,CRC012071,Use Groundwater,Irrigation,Sports Field,Spray,2.2,7.1,,
0,CRC030386,Use Groundwater,Irrigation,Pasture,Spray,22.0,10.0,,
0,CRC156640,Use Groundwater,Irrigation,Cropping,Spray - Gun,30.0,9.9,11975.04,14.0
0,CRC156498,Use Groundwater,Irrigation,Pasture,Spray,80.0,15.2,8430.0,7.0
0,CRC190942,Use Groundwater,Intensive (Shed) Farming - Dairy,,,,66.0,,
0,CRC153874,Use Groundwater,Manufacturing - Other,,,,183.0,15812.0,1.0
0,CRC011922.1,Use Groundwater,Irrigation,Pasture,Spray,56.0,,,
0,CRC155189,Use Groundwater,Irrigation,Pasture,Spray,82.0,,,
1,CRC155189,Use Groundwater,Dairy Shed (Washdown/Cooling),,,,,,
0,CRC030469.3,Use Groundwater,Irrigation,Pasture,Spray,67.0,56.0,468245.0,150.0
0,CRC980088.2,Use Groundwater,Irrigation,Pasture,Spray,60.0,37.0,3197.0,1.0
0,CRC169905,Use Groundwater,Irrigation,Market Garden,Spray,20.0,30.0,130896.0,150.0
0,CRC191893,Use Groundwater,Irrigation,Pasture,Spray - Gun,12.0,,,
0,CRC990952.1,Use Groundwater,Public Water Supply,,,,35.0,,
0,CRC186254,Use Groundwater,Irrigation,Pasture,Spray,371.0,165.0,,
0,CRC190187,Use Groundwater,Irrigation,Market Garden,Spray,52.0,,,
0,CRC190007,Use Groundwater,Irrigation,Market Garden,Spray,1.0,4.9,158.0,3.5
0,CRC030376.1,Use Groundwater,Irrigation,Pasture,Spray - Gun,48.0,24.0,,
0,CRC174638,Use Groundwater,Irrigation,Pasture,Spray,24.0,15.0,14256.0,12.0
0,CRC001972,Use Groundwater,Irrigation,Market Garden,Spray,2.0,0.88,67.0,1.0
0,CRC980090.2,Use Groundwater,Irrigation,Pasture,Spray,198.0,108.0,9331.0,1.0
0,CRC162325,Use Groundwater,Irrigation,Pasture,Spray,20.0,4.9,6350.4,15.0
0,CRC140240,Use Groundwater,Irrigation,Pasture,Spray,200.0,91.5,50000.0,7.0
0,CRC020484.1,Use Groundwater,Irrigation,Pasture,Spray,148.0,100.0,,
0,CRC190165,Use Groundwater,Irrigation,Pasture,Spray,240.0,115.0,142830.0,15.0
0,CRC020921.1,Use Groundwater,Irrigation,Pasture,Spray,150.0,58.0,,
0,CRC020220.2,Use Groundwater,Irrigation,Pasture,Spray,56.0,15.0,12960.0,10.0
0,CRC167754,Use Groundwater,Irrigation,Pasture,Spray,420.0,212.0,,
0,CRC111974,Use Groundwater,Public Water Supply,,,,10.0,864.0,1.0
0,CRC176625,Use Groundwater,Irrigation,Pasture,Spray,192.0,80.0,34560.0,5.0
0,CRC972061,Use Groundwater,Irrigation,Pasture,Spray,140.0,65.0,5382.0,1.0
0,CRC185198,Use Groundwater,Irrigation,Market Garden,Spray,4.0,4.9,805.0,7.0
0,CRC031061.2,Use Groundwater,Irrigation,Pasture,Spray,75.0,45.0,,
0,CRC165881,Use Groundwater,Irrigation,Pasture,Spray,284.0,199.0,95317.4,7.0
0,CRC192098,Use Groundwater,Irrigation,Pasture,Spray,26.0,45.0,28512.0,8.0
0,CRC990930.1,Use Groundwater,Public Water Supply,,,,22.0,1900.0,1.0
0,CRC191900,Use Groundwater,Irrigation,,Spray,19.4,4.99,99.99,1.0
0,CRC191900,Use Groundwater,Irrigation,,Spray,19.4,4.99,99.99,1.0
0,CRC165881,Use Groundwater,Irrigation,Pasture,Spray,284.0,199.0,95317.4,7.0
0,CRC074115.1,Use Groundwater,Heat exchange - HVAC,,,,210.0,10000.0,1.0
0,CRC981133.1,Use Groundwater,Irrigation,Pasture,Spray,90.0,42.0,34020.0,21.0
0,CRC185243,Use Groundwater,Irrigation,Pasture,Spray - Gun,4.0,4.9,1728.0,10.0
0,CRC930323.1,Use Groundwater,Irrigation,Market Garden,Spray,553.0,264.0,22810.0,1.0
0,CRC010381.2,Use Groundwater,Irrigation,Pasture,Spray,133.0,90.0,,
0,CRC012810.2,Use Groundwater,Irrigation,Pasture,Spray,31.0,15.0,,
0,CRC030387,Use Groundwater,Augment Flow/Wetland/Aquifer,,,,45.0,,
0,CRC150894,Use Groundwater,Irrigation,Pasture,Spray,100.0,35.0,,
0,CRC190809,Use Groundwater,Irrigation,Pasture,Spray,380.0,,,
0,CRC190188,Use Groundwater,Irrigation,Market Garden,Spray,52.0,,,
0,CRC185290,Use Groundwater,Irrigation,Pasture,Spray,70.0,,355865.0,365.0
1,CRC185290,Use Groundwater,Stockwater,,,,,16790.0,365.0
2,CRC185290,Use Groundwater,Domestic Use,,,,,,
0,CRC960863.2,Use Groundwater,Irrigation,Pasture,Spray,265.0,126.0,,
0,CRC176215,Use Groundwater,Irrigation,Pasture,Spray - Gun,22.0,15.0,,
0,CRC051666.2,Use Groundwater,Irrigation,Pasture,Spray,216.0,145.0,108054.0,9.0
0,CRC153535,Use Groundwater,Irrigation,Pasture,Spray,45.3,31.0,18500.0,7.0
0,CRC153535,Use Groundwater,Irrigation,Pasture,Spray,45.3,31.0,18500.0,7.0
0,CRC180515,Use Groundwater,Irrigation,Pasture,Spray,40.0,20.0,,
0,CRC990926.1,Use Groundwater,Public Water Supply,,,,23.0,1987.0,1.0
0,CRC173931,Use Groundwater,Irrigation,Pasture,Spray,29.0,22.0,18220.0,10.0
0,CRC172249,Use Groundwater,Irrigation,Sports Field,Spray,4.0,10.0,864.0,7.0
0,CRC156168,Use Groundwater,Irrigation,Pasture,Spray,933.0,176.0,123255.0,7.0
0,CRC030680.2,Use Groundwater,Irrigation,Pasture,Spray,236.0,92.0,,
0,CRC171571,Use Groundwater,Irrigation,Pasture,Spray,73.0,62.6,,
0,CRC182621,Use Groundwater,Irrigation,Pasture,Spray,226.0,123.0,,
0,CRC182252,Use Surface Water,Irrigation,Pasture,Spray,560.0,,,
1,CRC182252,Use Surface Water,Water Storage - To,,,,,,
0,CRC165880,Use Groundwater,Irrigation,Pasture,Spray,284.0,207.9,90882.0,7.0
0,CRC012071,Use Groundwater,Irrigation,Sports Field,Spray,2.2,7.1,,
0,CRC173254,Use Groundwater,Irrigation,Pasture,Spray,130.0,84.0,,
0,CRC180849,Use Groundwater,Irrigation,Pasture,Spray,200.0,73.0,6307.0,1.0
0,CRC992332.3,Use Groundwater,Irrigation,Pasture,Spray,216.0,89.1,7698.0,1.0
0,CRC970963.3,Use Groundwater,Irrigation,Pasture,Spray,80.0,35.0,1890.0,1.0
0,CRC191711,Use Groundwater,Irrigation,Pasture,Spray - Gun,15.0,15.0,5624.6,7.0
0,CRC164101,Use Groundwater,Irrigation,Pasture,Spray,485.0,112.0,67493.0,7.0
0,CRC147030,Use Groundwater,Irrigation,Pasture,Spray,53.3,,,
0,CRC992265.2,Use Groundwater,Irrigation,Pasture,Spray,200.0,67.5,22844.0,4.0
0,CRC191560,Use Groundwater,Irrigation,Pasture,Spray,185.0,,,
0,CRC011397.4,Use Groundwater,Irrigation,Cropping,Spray,76.0,37.96,22015.0,7.0
0,CRC165840,Use Groundwater,Irrigation,Pasture,Spray,294.0,170.0,14688.0,1.0
0,CRC165840,Use Groundwater,Irrigation,Pasture,Spray,294.0,170.0,14688.0,1.0
0,CRC165840,Use Groundwater,Irrigation,Pasture,Spray,294.0,170.0,14688.0,1.0
0,CRC164101,Use Groundwater,Irrigation,Pasture,Spray,485.0,112.0,67493.0,7.0
0,CRC164338,Use Groundwater,Augment Flow/Wetland/Aquifer,,,,130.0,,
